order_id,store_id,store_name,member_id,member_name,order_datetime,order_date,time_slot,weekday,people_count,dish_count,subtotal,discount_amount,total_amount,payment_method,promotion_id,promotion_name,order_status
O001489,S005,杭州西湖店,,,2024-06-11 12:13:00,2024-06-11,12:00-14:00,Tuesday,5,5,211.66,0.0,211.66,银行卡,,,已完成
O001490,S007,武汉江汉店,,,2024-02-20 13:27:00,2024-02-20,12:00-14:00,Tuesday,5,3,386.88,0.0,386.88,支付宝,,,已完成
O001491,S003,广州天河店,M00013,钱七13,2024-01-21 15:25:00,2024-01-21,14:00-16:00,Sunday,8,4,397.5,0.0,397.5,支付宝,,,已完成
O001492,S004,深圳南山店,,,2024-04-07 16:54:00,2024-04-07,16:00-18:00,Sunday,3,3,264.95,0.0,264.95,会员余额,P0007,周末特惠7,已完成
O001493,S010,重庆解放碑店,M00114,陈二十六114,2024-04-07 17:19:00,2024-04-07,16:00-18:00,Sunday,3,5,407.55,0.0,407.55,微信支付,,,已完成
O001494,S002,上海南京路店,M00018,李二十二18,2024-01-02 10:55:00,2024-01-02,10:00-12:00,Tuesday,7,4,425.25,0.0,425.25,现金,P0007,周末特惠7,已完成
O001495,S008,西安雁塔店,,,2024-03-19 20:37:00,2024-03-19,20:00-22:00,Tuesday,3,1,80.18,8.82,71.36,会员余额,P0011,夏日清凉11,已完成
O001496,S007,武汉江汉店,M00089,黄十六89,2024-04-21 14:49:00,2024-04-21,14:00-16:00,Sunday,7,5,484.97,53.35,431.62,会员余额,P0011,夏日清凉11,已完成
O001497,S007,武汉江汉店,,,2024-03-04 13:30:00,2024-03-04,12:00-14:00,Monday,5,6,584.68,64.31,520.37,支付宝,P0011,夏日清凉11,已取消
O001498,S010,重庆解放碑店,,,2024-04-26 20:09:00,2024-04-26,20:00-22:00,Friday,7,6,494.23,38.0,456.23,银行卡,P0010,节日促销10,已取消
O001499,S002,上海南京路店,,,2024-01-21 18:58:00,2024-01-21,18:00-20:00,Sunday,7,4,414.35,0.0,414.35,会员余额,,,已取消
O001500,S002,上海南京路店,M00089,黄十六89,2024-03-19 21:26:00,2024-03-19,20:00-22:00,Tuesday,3,1,48.76,0.0,48.76,支付宝,P0013,节日促销13,已完成
O001501,S001,北京王府井店,M00135,周九135,2024-02-23 21:25:00,2024-02-23,20:00-22:00,Friday,7,2,103.52,0.0,103.52,微信支付,,,已取消
O001502,S004,深圳南山店,M00137,吴十137,2024-04-16 20:18:00,2024-04-16,20:00-22:00,Tuesday,3,3,141.86,0.0,141.86,支付宝,,,已取消
O001503,S001,北京王府井店,M00051,吴十51,2024-01-29 17:36:00,2024-01-29,16:00-18:00,Monday,4,1,153.45,0.0,153.45,支付宝,,,已完成
O001504,S006,成都春熙店,M00003,张二十三3,2024-04-14 17:40:00,2024-04-14,16:00-18:00,Sunday,2,6,259.23,0.0,259.23,现金,,,已完成
O001505,S003,广州天河店,M00029,孙八29,2024-01-08 19:15:00,2024-01-08,18:00-20:00,Monday,1,1,31.88,0.0,31.88,支付宝,P0007,周末特惠7,已取消
O001506,S002,上海南京路店,M00192,张二十三192,2024-01-11 11:13:00,2024-01-11,10:00-12:00,Thursday,6,5,354.02,0.0,354.02,支付宝,,,已完成
O001507,S004,深圳南山店,M00044,李四44,2024-06-23 15:20:00,2024-06-23,14:00-16:00,Sunday,8,6,457.42,38.0,419.42,微信支付,P0010,节日促销10,已完成
O001508,S004,深圳南山店,,,2024-02-05 10:38:00,2024-02-05,10:00-12:00,Monday,7,6,558.13,0.0,558.13,银行卡,,,已完成
O001509,S004,深圳南山店,M00037,王十二37,2024-01-01 20:52:00,2024-01-01,20:00-22:00,Monday,8,1,244.44,0.0,244.44,会员余额,P0013,节日促销13,已完成
O001510,S007,武汉江汉店,M00169,郑十一169,2024-06-04 17:25:00,2024-06-04,16:00-18:00,Tuesday,7,3,324.6,0.0,324.6,会员余额,P0014,新店开业优惠14,已完成
O001511,S003,广州天河店,,,2024-06-04 13:45:00,2024-06-04,12:00-14:00,Tuesday,5,5,583.7,0.0,583.7,微信支付,,,已取消
O001512,S007,武汉江汉店,M00040,李二十二40,2024-04-29 12:57:00,2024-04-29,12:00-14:00,Monday,2,6,544.42,0.0,544.42,微信支付,,,已完成
O001513,S002,上海南京路店,M00155,赵六155,2024-01-08 12:59:00,2024-01-08,12:00-14:00,Monday,2,3,377.81,0.0,377.81,会员余额,P0013,节日促销13,已完成
O001514,S007,武汉江汉店,M00155,赵六155,2024-05-16 20:46:00,2024-05-16,20:00-22:00,Thursday,6,3,339.18,38.0,301.18,会员余额,P0010,节日促销10,已完成
O001515,S009,南京新街口店,M00193,张三193,2024-04-07 20:41:00,2024-04-07,20:00-22:00,Sunday,2,4,231.48,38.0,193.48,现金,P0010,节日促销10,已完成
O001516,S001,北京王府井店,M00153,高二十153,2024-01-23 15:47:00,2024-01-23,14:00-16:00,Tuesday,6,1,71.73,0.0,71.73,微信支付,,,已完成
O001517,S001,北京王府井店,M00009,陈十三9,2024-05-27 21:00:00,2024-05-27,20:00-22:00,Monday,3,2,141.1,0.0,141.1,支付宝,,,已取消
O001518,S010,重庆解放碑店,,,2024-06-18 19:37:00,2024-06-18,18:00-20:00,Tuesday,8,5,370.92,0.0,370.92,银行卡,,,已完成
O001519,S009,南京新街口店,M00118,黄十六118,2024-06-02 14:09:00,2024-06-02,14:00-16:00,Sunday,8,6,713.03,78.43,634.6,支付宝,P0011,夏日清凉11,已完成
O001520,S003,广州天河店,M00057,钱七57,2024-05-06 14:45:00,2024-05-06,14:00-16:00,Monday,1,3,321.82,0.0,321.82,会员余额,,,已完成
O001521,S001,北京王府井店,,,2024-05-04 21:25:00,2024-05-04,20:00-22:00,Saturday,6,2,213.58,38.0,175.58,银行卡,P0010,节日促销10,已完成
O001522,S001,北京王府井店,M00186,钱七186,2024-06-22 17:22:00,2024-06-22,16:00-18:00,Saturday,2,5,513.65,0.0,513.65,支付宝,,,已完成
O001523,S009,南京新街口店,M00075,黄十六75,2024-03-23 19:55:00,2024-03-23,18:00-20:00,Saturday,8,6,614.02,0.0,614.02,会员余额,P0013,节日促销13,已完成
O001524,S008,西安雁塔店,M00164,陈二十六164,2024-02-07 13:13:00,2024-02-07,12:00-14:00,Wednesday,7,6,499.03,0.0,499.03,支付宝,,,已完成
O001525,S009,南京新街口店,,,2024-06-22 12:59:00,2024-06-22,12:00-14:00,Saturday,7,4,194.54,0.0,194.54,现金,,,已完成
O001526,S001,北京王府井店,,,2024-06-09 21:25:00,2024-06-09,20:00-22:00,Sunday,7,4,287.33,0.0,287.33,支付宝,,,已完成
O001527,S001,北京王府井店,,,2024-04-28 20:24:00,2024-04-28,20:00-22:00,Sunday,2,3,99.0,0.0,99.0,微信支付,P0013,节日促销13,已完成
O001528,S002,上海南京路店,M00091,刘十四91,2024-06-13 20:58:00,2024-06-13,20:00-22:00,Thursday,3,5,636.53,0.0,636.53,微信支付,,,已完成
O001529,S006,成都春熙店,M00025,张三25,2024-05-03 20:44:00,2024-05-03,20:00-22:00,Friday,3,1,153.78,0.0,153.78,会员余额,,,已完成
O001530,S009,南京新街口店,M00189,张二十三189,2024-06-28 10:25:00,2024-06-28,10:00-12:00,Friday,2,5,375.37,0.0,375.37,微信支付,,,已完成
O001531,S007,武汉江汉店,,,2024-06-02 21:11:00,2024-06-02,20:00-22:00,Sunday,4,3,138.77,0.0,138.77,会员余额,,,已完成
O001532,S003,广州天河店,M00101,何十九101,2024-01-23 18:16:00,2024-01-23,18:00-20:00,Tuesday,3,1,198.99,0.0,198.99,支付宝,,,已完成
O001533,S006,成都春熙店,M00105,孙八105,2024-06-17 10:15:00,2024-06-17,10:00-12:00,Monday,6,5,607.34,38.0,569.34,支付宝,P0010,节日促销10,已取消
O001534,S008,西安雁塔店,M00114,陈二十六114,2024-03-31 19:34:00,2024-03-31,18:00-20:00,Sunday,4,6,296.61,0.0,296.61,微信支付,P0014,新店开业优惠14,已取消
O001535,S006,成都春熙店,M00027,郑十一27,2024-04-01 14:08:00,2024-04-01,14:00-16:00,Monday,2,5,452.24,0.0,452.24,支付宝,,,已完成
O001536,S005,杭州西湖店,,,2024-06-22 16:44:00,2024-06-22,16:00-18:00,Saturday,3,6,677.86,0.0,677.86,现金,,,已完成
O001537,S002,上海南京路店,M00184,郑十一184,2024-02-09 15:50:00,2024-02-09,14:00-16:00,Friday,7,5,203.04,0.0,203.04,微信支付,,,已完成
O001538,S008,西安雁塔店,M00113,杨十五113,2024-03-25 20:05:00,2024-03-25,20:00-22:00,Monday,7,3,141.98,0.0,141.98,微信支付,,,已完成
O001539,S001,北京王府井店,M00103,王五103,2024-04-06 11:50:00,2024-04-06,10:00-12:00,Saturday,5,6,519.31,0.0,519.31,支付宝,,,已取消
O001540,S006,成都春熙店,M00192,张二十三192,2024-01-26 10:10:00,2024-01-26,10:00-12:00,Friday,7,2,120.44,0.0,120.44,会员余额,P0014,新店开业优惠14,已完成
O001541,S002,上海南京路店,,,2024-05-31 12:16:00,2024-05-31,12:00-14:00,Friday,7,2,180.2,0.0,180.2,支付宝,,,已取消
O001542,S009,南京新街口店,M00178,刘十四178,2024-03-09 10:58:00,2024-03-09,10:00-12:00,Saturday,8,6,570.1,38.0,532.1,支付宝,P0010,节日促销10,已完成
O001543,S007,武汉江汉店,,,2024-04-29 18:18:00,2024-04-29,18:00-20:00,Monday,2,6,426.71,0.0,426.71,现金,,,已完成
O001544,S007,武汉江汉店,M00011,郑十一11,2024-01-20 21:15:00,2024-01-20,20:00-22:00,Saturday,8,1,17.99,0.0,17.99,会员余额,,,已完成
O001545,S003,广州天河店,M00127,刘十四127,2024-04-18 20:32:00,2024-04-18,20:00-22:00,Thursday,7,4,599.16,0.0,599.16,微信支付,,,已完成
O001546,S002,上海南京路店,M00034,王十二34,2024-06-06 13:58:00,2024-06-06,12:00-14:00,Thursday,1,4,543.14,0.0,543.14,会员余额,,,已取消
O001547,S004,深圳南山店,M00052,吴十52,2024-04-24 12:43:00,2024-04-24,12:00-14:00,Wednesday,6,2,113.36,38.0,75.36,微信支付,P0010,节日促销10,已完成
O001548,S002,上海南京路店,,,2024-04-18 17:24:00,2024-04-18,16:00-18:00,Thursday,5,3,188.16,0.0,188.16,微信支付,P0014,新店开业优惠14,已完成
O001549,S007,武汉江汉店,,,2024-05-03 14:16:00,2024-05-03,14:00-16:00,Friday,8,5,512.33,0.0,512.33,微信支付,P0013,节日促销13,已取消
O001550,S003,广州天河店,,,2024-05-04 10:22:00,2024-05-04,10:00-12:00,Saturday,3,3,218.04,0.0,218.04,现金,,,已完成
O001551,S005,杭州西湖店,M00060,黄十六60,2024-03-31 10:06:00,2024-03-31,10:00-12:00,Sunday,5,5,468.35,0.0,468.35,微信支付,,,已完成
O001552,S008,西安雁塔店,,,2024-04-30 16:23:00,2024-04-30,16:00-18:00,Tuesday,8,2,229.95,0.0,229.95,微信支付,,,已完成
O001553,S003,广州天河店,M00111,陈十三111,2024-02-11 12:22:00,2024-02-11,12:00-14:00,Sunday,6,6,394.96,0.0,394.96,支付宝,,,已完成
O001554,S010,重庆解放碑店,M00006,孙八6,2024-02-11 20:12:00,2024-02-11,20:00-22:00,Sunday,8,3,366.7,38.0,328.7,会员余额,P0010,节日促销10,已完成
O001555,S008,西安雁塔店,M00078,刘十四78,2024-03-24 16:32:00,2024-03-24,16:00-18:00,Sunday,6,4,202.3,38.0,164.3,微信支付,P0010,节日促销10,已取消
O001556,S009,南京新街口店,,,2024-01-04 20:15:00,2024-01-04,20:00-22:00,Thursday,5,4,432.79,0.0,432.79,银行卡,P0007,周末特惠7,已完成
O001557,S010,重庆解放碑店,M00037,王十二37,2024-05-04 11:48:00,2024-05-04,10:00-12:00,Saturday,7,6,412.45,0.0,412.45,会员余额,P0013,节日促销13,已完成
O001558,S004,深圳南山店,M00087,杨十五87,2024-05-01 21:50:00,2024-05-01,20:00-22:00,Wednesday,4,5,265.75,29.23,236.52,支付宝,P0011,夏日清凉11,已完成
O001559,S007,武汉江汉店,,,2024-02-03 16:02:00,2024-02-03,16:00-18:00,Saturday,4,2,177.14,0.0,177.14,会员余额,,,已完成
O001560,S002,上海南京路店,M00167,张三167,2024-01-14 16:26:00,2024-01-14,16:00-18:00,Sunday,1,2,102.59,0.0,102.59,支付宝,P0007,周末特惠7,已取消
O001561,S010,重庆解放碑店,M00127,刘十四127,2024-04-19 20:03:00,2024-04-19,20:00-22:00,Friday,6,3,350.46,0.0,350.46,支付宝,,,已完成
O001562,S003,广州天河店,,,2024-02-16 10:00:00,2024-02-16,10:00-12:00,Friday,2,2,171.18,0.0,171.18,现金,P0013,节日促销13,已完成
O001563,S008,西安雁塔店,M00197,张二十三197,2024-02-17 14:31:00,2024-02-17,14:00-16:00,Saturday,3,1,260.46,0.0,260.46,会员余额,,,已完成
O001564,S006,成都春熙店,M00145,吴十145,2024-04-02 21:51:00,2024-04-02,20:00-22:00,Tuesday,7,5,319.21,0.0,319.21,会员余额,P0013,节日促销13,已完成
O001565,S007,武汉江汉店,M00099,刘二十五99,2024-01-28 12:40:00,2024-01-28,12:00-14:00,Sunday,6,5,532.98,0.0,532.98,微信支付,,,已完成
O001566,S004,深圳南山店,M00037,王十二37,2024-05-01 13:34:00,2024-05-01,12:00-14:00,Wednesday,6,2,102.34,0.0,102.34,会员余额,,,已完成
O001567,S002,上海南京路店,,,2024-04-24 20:45:00,2024-04-24,20:00-22:00,Wednesday,5,4,275.29,0.0,275.29,支付宝,,,已完成
O001568,S004,深圳南山店,,,2024-03-15 10:36:00,2024-03-15,10:00-12:00,Friday,2,2,320.09,38.0,282.09,银行卡,P0010,节日促销10,已完成
O001569,S009,南京新街口店,M00088,刘二十五88,2024-04-22 18:24:00,2024-04-22,18:00-20:00,Monday,4,5,160.0,0.0,160.0,会员余额,,,已取消
O001570,S010,重庆解放碑店,M00126,何十九126,2024-06-27 10:56:00,2024-06-27,10:00-12:00,Thursday,5,5,539.08,0.0,539.08,支付宝,,,已完成
O001571,S001,北京王府井店,,,2024-05-21 11:10:00,2024-05-21,10:00-12:00,Tuesday,3,3,170.74,0.0,170.74,现金,,,已完成
O001572,S004,深圳南山店,M00066,陈十三66,2024-01-14 20:15:00,2024-01-14,20:00-22:00,Sunday,6,1,30.24,0.0,30.24,会员余额,,,已完成
O001573,S002,上海南京路店,M00118,黄十六118,2024-01-22 21:56:00,2024-01-22,20:00-22:00,Monday,4,4,356.84,0.0,356.84,支付宝,P0013,节日促销13,已完成
O001574,S004,深圳南山店,M00048,林十八48,2024-02-15 14:01:00,2024-02-15,14:00-16:00,Thursday,4,5,495.5,0.0,495.5,会员余额,P0007,周末特惠7,已完成
O001575,S009,南京新街口店,,,2024-02-26 15:17:00,2024-02-26,14:00-16:00,Monday,6,4,376.3,41.39,334.91,银行卡,P0011,夏日清凉11,已完成
O001576,S006,成都春熙店,,,2024-05-02 11:31:00,2024-05-02,10:00-12:00,Thursday,3,2,244.35,0.0,244.35,银行卡,,,已完成
O001577,S007,武汉江汉店,M00166,林十八166,2024-01-06 14:10:00,2024-01-06,14:00-16:00,Saturday,7,6,346.8,0.0,346.8,支付宝,P0013,节日促销13,已完成
O001578,S008,西安雁塔店,M00132,张二十三132,2024-05-14 12:46:00,2024-05-14,12:00-14:00,Tuesday,2,1,135.2,0.0,135.2,微信支付,,,已完成
O001579,S002,上海南京路店,,,2024-06-13 10:08:00,2024-06-13,10:00-12:00,Thursday,1,2,201.99,0.0,201.99,微信支付,,,已完成
O001580,S006,成都春熙店,M00113,杨十五113,2024-05-18 21:52:00,2024-05-18,20:00-22:00,Saturday,3,2,45.44,0.0,45.44,支付宝,P0014,新店开业优惠14,已完成
O001581,S008,西安雁塔店,,,2024-03-25 17:09:00,2024-03-25,16:00-18:00,Monday,1,3,378.84,0.0,378.84,微信支付,,,已完成
O001582,S009,南京新街口店,M00151,马二十一151,2024-05-19 14:06:00,2024-05-19,14:00-16:00,Sunday,7,2,78.87,38.0,40.87,微信支付,P0010,节日促销10,已完成
O001583,S009,南京新街口店,,,2024-02-07 15:41:00,2024-02-07,14:00-16:00,Wednesday,4,6,493.2,38.0,455.2,微信支付,P0010,节日促销10,已完成
O001584,S008,西安雁塔店,M00114,陈二十六114,2024-03-13 15:04:00,2024-03-13,14:00-16:00,Wednesday,3,1,13.71,0.0,13.71,微信支付,,,已完成
O001585,S010,重庆解放碑店,,,2024-05-15 15:38:00,2024-05-15,14:00-16:00,Wednesday,8,6,669.04,0.0,669.04,现金,,,已完成
O001586,S003,广州天河店,,,2024-03-08 21:51:00,2024-03-08,20:00-22:00,Friday,3,2,190.99,0.0,190.99,现金,,,已完成
O001587,S005,杭州西湖店,M00188,杨十五188,2024-04-24 21:50:00,2024-04-24,20:00-22:00,Wednesday,5,1,13.71,0.0,13.71,支付宝,,,已完成
O001588,S005,杭州西湖店,,,2024-01-24 15:08:00,2024-01-24,14:00-16:00,Wednesday,6,3,234.06,0.0,234.06,银行卡,,,已完成
O001589,S001,北京王府井店,M00082,高二十82,2024-06-16 13:24:00,2024-06-16,12:00-14:00,Sunday,7,5,491.22,0.0,491.22,会员余额,,,已取消
O001590,S006,成都春熙店,M00172,陈二十六172,2024-05-27 21:51:00,2024-05-27,20:00-22:00,Monday,6,2,118.63,0.0,118.63,微信支付,P0014,新店开业优惠14,已取消
O001591,S002,上海南京路店,,,2024-05-01 12:58:00,2024-05-01,12:00-14:00,Wednesday,7,3,222.86,38.0,184.86,支付宝,P0010,节日促销10,已完成
O001592,S004,深圳南山店,M00037,王十二37,2024-02-23 13:03:00,2024-02-23,12:00-14:00,Friday,6,6,638.64,0.0,638.64,银行卡,,,已完成
O001593,S009,南京新街口店,M00177,李四177,2024-06-28 11:42:00,2024-06-28,10:00-12:00,Friday,2,5,208.4,0.0,208.4,微信支付,,,已完成
O001594,S009,南京新街口店,M00051,吴十51,2024-05-25 16:09:00,2024-05-25,16:00-18:00,Saturday,8,2,334.59,0.0,334.59,现金,,,已完成
O001595,S002,上海南京路店,M00132,张二十三132,2024-03-27 17:50:00,2024-03-27,16:00-18:00,Wednesday,1,1,52.56,0.0,52.56,会员余额,,,已取消
O001596,S002,上海南京路店,,,2024-02-14 18:10:00,2024-02-14,18:00-20:00,Wednesday,4,6,682.93,0.0,682.93,现金,P0014,新店开业优惠14,已完成
O001597,S005,杭州西湖店,M00178,刘十四178,2024-02-10 14:05:00,2024-02-10,14:00-16:00,Saturday,1,2,274.04,30.14,243.9,银行卡,P0011,夏日清凉11,已完成
O001598,S009,南京新街口店,M00020,陈二十六20,2024-04-10 12:52:00,2024-04-10,12:00-14:00,Wednesday,6,1,53.97,0.0,53.97,支付宝,,,已完成
O001599,S008,西安雁塔店,M00165,王十二165,2024-04-07 12:03:00,2024-04-07,12:00-14:00,Sunday,6,2,101.53,0.0,101.53,微信支付,P0014,新店开业优惠14,已取消
O001600,S006,成都春熙店,,,2024-03-26 10:15:00,2024-03-26,10:00-12:00,Tuesday,1,1,78.11,0.0,78.11,会员余额,,,已完成
O001601,S002,上海南京路店,M00140,何十九140,2024-02-18 18:12:00,2024-02-18,18:00-20:00,Sunday,8,3,177.43,0.0,177.43,会员余额,,,已完成
O001602,S006,成都春熙店,M00131,陈十三131,2024-01-13 15:05:00,2024-01-13,14:00-16:00,Saturday,7,3,319.79,0.0,319.79,支付宝,,,已完成
O001603,S009,南京新街口店,,,2024-02-03 21:43:00,2024-02-03,20:00-22:00,Saturday,8,6,693.55,0.0,693.55,银行卡,,,已取消
O001604,S002,上海南京路店,,,2024-01-10 14:10:00,2024-01-10,14:00-16:00,Wednesday,3,6,645.18,0.0,645.18,支付宝,,,已取消
O001605,S001,北京王府井店,M00136,朱十七136,2024-05-12 21:38:00,2024-05-12,20:00-22:00,Sunday,7,3,212.39,0.0,212.39,支付宝,P0007,周末特惠7,已完成
O001606,S008,西安雁塔店,,,2024-06-23 16:15:00,2024-06-23,16:00-18:00,Sunday,8,1,67.6,0.0,67.6,会员余额,P0014,新店开业优惠14,已完成
O001607,S004,深圳南山店,M00143,张三143,2024-01-04 12:49:00,2024-01-04,12:00-14:00,Thursday,8,1,97.22,0.0,97.22,微信支付,,,已完成
O001608,S002,上海南京路店,,,2024-02-13 14:10:00,2024-02-13,14:00-16:00,Tuesday,5,3,115.59,0.0,115.59,银行卡,,,已完成
O001609,S001,北京王府井店,M00143,张三143,2024-03-06 17:41:00,2024-03-06,16:00-18:00,Wednesday,3,5,341.0,0.0,341.0,银行卡,P0014,新店开业优惠14,已完成
O001610,S003,广州天河店,M00121,王十二121,2024-04-03 18:54:00,2024-04-03,18:00-20:00,Wednesday,8,1,204.21,0.0,204.21,会员余额,,,已完成
O001611,S001,北京王府井店,M00159,朱十七159,2024-06-23 10:39:00,2024-06-23,10:00-12:00,Sunday,2,2,397.89,0.0,397.89,微信支付,,,已完成
O001612,S007,武汉江汉店,M00003,张二十三3,2024-04-06 12:36:00,2024-04-06,12:00-14:00,Saturday,8,4,290.93,0.0,290.93,银行卡,,,已取消
O001613,S006,成都春熙店,,,2024-04-29 11:05:00,2024-04-29,10:00-12:00,Monday,6,4,445.47,0.0,445.47,微信支付,,,已完成
O001614,S009,南京新街口店,M00004,周九4,2024-06-03 17:13:00,2024-06-03,16:00-18:00,Monday,3,3,232.02,0.0,232.02,支付宝,,,已完成
O001615,S009,南京新街口店,M00119,马二十一119,2024-03-22 19:02:00,2024-03-22,18:00-20:00,Friday,4,1,162.96,17.93,145.03,支付宝,P0011,夏日清凉11,已完成
O001616,S003,广州天河店,M00045,张二十三45,2024-02-24 10:48:00,2024-02-24,10:00-12:00,Saturday,8,6,361.94,0.0,361.94,支付宝,,,已完成
O001617,S007,武汉江汉店,M00035,郑十一35,2024-05-14 13:42:00,2024-05-14,12:00-14:00,Tuesday,5,1,48.76,0.0,48.76,支付宝,,,已完成
O001618,S001,北京王府井店,M00037,王十二37,2024-02-20 15:26:00,2024-02-20,14:00-16:00,Tuesday,7,2,141.28,0.0,141.28,会员余额,,,已完成
O001619,S007,武汉江汉店,,,2024-05-23 19:12:00,2024-05-23,18:00-20:00,Thursday,1,5,600.49,0.0,600.49,现金,P0013,节日促销13,已完成
O001620,S005,杭州西湖店,M00046,黄十六46,2024-04-27 12:31:00,2024-04-27,12:00-14:00,Saturday,8,6,611.64,0.0,611.64,会员余额,,,已取消
O001621,S005,杭州西湖店,M00193,张三193,2024-01-25 10:13:00,2024-01-25,10:00-12:00,Thursday,4,6,412.62,0.0,412.62,支付宝,,,已取消
O001622,S010,重庆解放碑店,M00019,马二十一19,2024-01-04 15:52:00,2024-01-04,14:00-16:00,Thursday,8,3,366.16,0.0,366.16,会员余额,,,已完成
O001623,S010,重庆解放碑店,M00039,马二十一39,2024-04-15 15:22:00,2024-04-15,14:00-16:00,Monday,3,3,106.51,0.0,106.51,支付宝,,,已取消
O001624,S007,武汉江汉店,M00165,王十二165,2024-06-01 12:34:00,2024-06-01,12:00-14:00,Saturday,2,6,762.8,0.0,762.8,微信支付,,,已完成
O001625,S008,西安雁塔店,M00109,周九109,2024-01-23 20:01:00,2024-01-23,20:00-22:00,Tuesday,1,4,358.97,0.0,358.97,银行卡,,,已完成
O001626,S001,北京王府井店,M00199,陈十三199,2024-04-17 13:14:00,2024-04-17,12:00-14:00,Wednesday,2,1,13.71,0.0,13.71,银行卡,,,已完成
O001627,S005,杭州西湖店,M00019,马二十一19,2024-04-28 16:58:00,2024-04-28,16:00-18:00,Sunday,5,6,475.95,0.0,475.95,会员余额,P0014,新店开业优惠14,已完成
O001628,S006,成都春熙店,,,2024-04-16 20:15:00,2024-04-16,20:00-22:00,Tuesday,3,1,54.77,0.0,54.77,微信支付,P0014,新店开业优惠14,已完成
O001629,S003,广州天河店,M00044,李四44,2024-05-12 21:38:00,2024-05-12,20:00-22:00,Sunday,7,5,463.63,0.0,463.63,会员余额,,,已完成
O001630,S003,广州天河店,M00006,孙八6,2024-05-27 16:08:00,2024-05-27,16:00-18:00,Monday,2,6,466.34,0.0,466.34,支付宝,,,已完成
O001631,S009,南京新街口店,M00031,赵六31,2024-05-09 11:40:00,2024-05-09,10:00-12:00,Thursday,1,6,489.98,0.0,489.98,微信支付,,,已完成
O001632,S007,武汉江汉店,M00116,陈二十六116,2024-01-03 20:49:00,2024-01-03,20:00-22:00,Wednesday,6,6,736.48,0.0,736.48,支付宝,,,已完成
O001633,S008,西安雁塔店,,,2024-03-02 20:57:00,2024-03-02,20:00-22:00,Saturday,1,2,188.5,0.0,188.5,现金,,,已完成
O001634,S003,广州天河店,,,2024-01-22 12:40:00,2024-01-22,12:00-14:00,Monday,2,1,48.76,5.36,43.4,银行卡,P0011,夏日清凉11,已完成
O001635,S007,武汉江汉店,M00076,赵六76,2024-02-06 14:16:00,2024-02-06,14:00-16:00,Tuesday,1,4,267.89,0.0,267.89,银行卡,,,已完成
O001636,S008,西安雁塔店,,,2024-01-19 17:40:00,2024-01-19,16:00-18:00,Friday,5,4,324.92,35.74,289.18,支付宝,P0011,夏日清凉11,已完成
O001637,S008,西安雁塔店,M00047,周九47,2024-02-15 20:36:00,2024-02-15,20:00-22:00,Thursday,1,1,60.48,6.65,53.83,支付宝,P0011,夏日清凉11,已完成
O001638,S003,广州天河店,M00133,李四133,2024-05-13 21:16:00,2024-05-13,20:00-22:00,Monday,3,1,204.21,0.0,204.21,会员余额,,,已完成
O001639,S009,南京新街口店,,,2024-04-03 11:57:00,2024-04-03,10:00-12:00,Wednesday,5,2,78.14,0.0,78.14,支付宝,,,已完成
O001640,S002,上海南京路店,M00030,张二十三30,2024-05-03 13:05:00,2024-05-03,12:00-14:00,Friday,7,3,414.99,0.0,414.99,银行卡,,,已完成
O001641,S005,杭州西湖店,M00105,孙八105,2024-03-05 12:12:00,2024-03-05,12:00-14:00,Tuesday,3,3,290.54,0.0,290.54,支付宝,P0014,新店开业优惠14,已完成
O001642,S002,上海南京路店,M00157,杨十五157,2024-05-04 16:56:00,2024-05-04,16:00-18:00,Saturday,7,3,335.77,0.0,335.77,支付宝,,,已完成
O001643,S010,重庆解放碑店,M00088,刘二十五88,2024-05-25 15:23:00,2024-05-25,14:00-16:00,Saturday,7,4,266.73,0.0,266.73,会员余额,P0014,新店开业优惠14,已完成
O001644,S003,广州天河店,M00018,李二十二18,2024-06-03 20:33:00,2024-06-03,20:00-22:00,Monday,6,2,233.66,0.0,233.66,支付宝,,,已完成
O001645,S010,重庆解放碑店,M00005,周九5,2024-01-19 13:42:00,2024-01-19,12:00-14:00,Friday,6,3,203.92,0.0,203.92,微信支付,,,已完成
O001646,S004,深圳南山店,M00009,陈十三9,2024-04-29 19:50:00,2024-04-29,18:00-20:00,Monday,4,1,156.22,0.0,156.22,会员余额,,,已取消
O001647,S005,杭州西湖店,,,2024-02-25 11:35:00,2024-02-25,10:00-12:00,Sunday,6,6,816.85,38.0,778.85,现金,P0010,节日促销10,已完成
O001648,S001,北京王府井店,M00138,孙八138,2024-02-20 10:51:00,2024-02-20,10:00-12:00,Tuesday,6,3,211.21,0.0,211.21,微信支付,,,已取消
O001649,S008,西安雁塔店,,,2024-04-08 13:36:00,2024-04-08,12:00-14:00,Monday,1,5,268.13,0.0,268.13,微信支付,,,已完成
O001650,S003,广州天河店,M00175,王五175,2024-06-14 10:04:00,2024-06-14,10:00-12:00,Friday,2,4,282.42,31.07,251.35,支付宝,P0011,夏日清凉11,已取消
O001651,S008,西安雁塔店,,,2024-03-21 17:39:00,2024-03-21,16:00-18:00,Thursday,2,4,430.07,0.0,430.07,会员余额,,,已完成
O001652,S003,广州天河店,,,2024-02-27 10:52:00,2024-02-27,10:00-12:00,Tuesday,3,3,287.14,0.0,287.14,支付宝,,,已完成
